"tz_id","druh_mista","mestska_cast","adresa","mista","zabor","lode","prodejni_doba","doba_provozu","druh_zbozi","vice_zaznamu","ulice","cislo_domu","cislo_parcely","ku","cislo_ku","tags"
62500,"TRŽNÍ MÍSTA","Praha - Zličín","Zličín, parkoviště               u křižovatky ul. Hrozenkovská/Na Radosti, parc.č. 286/4, k.ú. Zličín","1","10",0,"","příležitostně","ovoce, zelenina, dušičkové, vánoční a velikonoční zboží, potraviny živočišného původu, občerstvení (stravovací služby)",0,"Na Radosti;Hrozenkovská","","286/4","Zličín","793264","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Občerstvení"
62600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Alšovo nábř., parc. č. 1000/6, k.ú. Staré Město","1","28",0,"po-ne22.00-24.00","příležitostně1.3.-30.11.","",0,"Alšovo nábřeží","","1000/6","Staré Město","727024",""
62700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Betlémské nám., nádvoří Betlémské kaple,parc.č. 200,k.ú. Staré Město","1","84",0,"po-ne22.00-23.00","celoročně","",0,"Betlémské náměstí","","200","Staré Město","727024",""
62800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Betlémské nám. před Betlémskou kaplí","1","75",0,"po-ne22.00-23.00","celoročně","",0,"","","","","",""
62900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Betlémské náměstí u č. 2/251","1","12",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Betlémské náměstí","2/251","","","",""
63000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Betlémské náměstí u č. 2/251","1","11",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Betlémské náměstí","2/251","","","",""
63100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Betlémské nám. u č. 3/254","1","40",0,"po – ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Betlémské náměstí","3/254","","","",""
63200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Betlémské nám.u č. 10/258","1","10",0,"po-ne22.00-23.00","příležitostně1.3.- 30.11.","",0,"Betlémské náměstí","10/258","","","",""
63300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Betlémské nám.u č. 11/259","1","18",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Betlémské náměstí","11/259","","","",""
63400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Břehová u č. 2/203","1","26",0,"po-ne22.00-23.00","příležitostně 1.2.-30.11.","",0,"Břehová","2/203","","","",""
63500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Břehová u č. 5/274","1","10",0,"po-ne22.00-23.00","příležitostně1.3.-15.10.","",0,"Břehová","5/274","","","",""
63600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Celetná u č. 13/597","1","15",0,"po-ne22.00-24.00","celoročně","",0,"Celetná","13/597","","","",""
63700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Celetná u č. 22/563","1","47",0,"po-ne22.00-24.00","příležitostně 1.4.-31.10.","",0,"Celetná","22/563","","","",""
63800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Dlabačov u č. 1/294, areál SK Hradčany, parc.č. 301/1, k.ú. Hradčany","1","221",0,"po-ne22.00-02.00","celoročně","",0,"Dlabačov","1/294","301/1","Hradčany","727121",""
63900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Dražického nám. mezi č. 3/59 a 11/75","1","57",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Dražického","3/59,11/75","","","",""
64000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Dražického nám. u č. 2/58 a 3/59","1","47",0,"po-ne22.00-23.00","příležitostně1.4.-30.9.","",0,"Dražického náměstí","2/58,3/59","","","",""
64100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Dražického nám. u č. 12/76","1","52",0,"po-ne22.00-23.00","celoročně","",0,"Dražického náměstí","12/76","","","",""
64200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Dražického nám. u č. 12/76, před věží","1","68",0,"po-ne22.00-23.00","příležitostně31.3.-31.10.","",0,"Dražického","12/76","","","",""
64300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Dvořákovo nábřeží – náplavka, plocha v návaznosti na pronajímatelný prostor v patě Čechova mostu","1","90",0,"po-ne22.00-24.00","celoročně","",0,"Čechova;Dvořákovo nábřeží","","","","",""
64400,"RESTAURAČNÍZAHRÁDKY","Praha 1","28. října u č. 5/372","1","33",0,"po-ne22.00-23.00","celoročně","",0,"28. října","28","","","",""
64500,"RESTAURAČNÍZAHRÁDKY","Praha 1","28. října u č. 9/375","1","35",0,"po-ne22.00-23.00","příležitostně15.4.-31.10.","",0,"","28","","","",""
64600,"RESTAURAČNÍZAHRÁDKY","Praha 1","28. října u č. 11/376","1","31",0,"po-ne22.00-23.00","celoročně","",0,"","28","","","",""
64700,"RESTAURAČNÍZAHRÁDKY","Praha 1","28. října u č.  15/378","1","26",0,"po-ne22.00-24.00","celoročně","",0,"","28","","","",""
64800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Havelská u č. 2/526","1","13",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Havelská","2/526","","","",""
64900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Havelská u č.  8/521","1","4",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Havelská","8/521","","","",""
65000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Havelská u č. 15/505          a u č. 17/504 v loubí","1","52",0,"po-ne22.00-23.00","celoročně","",0,"Havelská","15/505","","","",""
65100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Havelská u č. 25/500","1","35",0,"po-ne22.00-23.00","příležitostně1.4.-31.10.","",0,"Havelská","25/500","","","",""
65200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Havelská u č. 27/499","1","16",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Havelská","27/499","","","",""
65300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Havířská u č. 6/394","1","64",0,"po-ne22.00-24.00","příležitostně1.3.-31.10.","",0,"Havířská","6/394","","","",""
65400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Husova u č. 6/236, terasa","1","40",0,"po-ne22.00-23.00","celoročně","",0,"Husova","6/236","","","",""
65500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Husova u č. 6/236, vnitroblok","1","60",0,"po-ne22.00-23.00","celoročně","",0,"Husova","6/236","","","",""
65600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Husova u č. 9/242, vnitroblok","1","213",0,"po-ne22.00-23.00","celoročně","",0,"Husova","9/242","","","",""
65700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Hybernská u č. 7/1033, nádvoří Lidového domu","1","295",0,"po-ne22.00-24.00","celoročně","",0,"Hybernská","7/1033","","","",""
65800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jilská u č. 7/235","1","67",0,"po-ne22.00-23.00","příležitostně1.3-31.10.","",0,"Jilská","7/235","","","",""
65900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jilská u č. 9/147","1","32,5",0,"po-ne22.00-23.00","příležitostně1.4 – 31.12.","",0,"Jilská","9/147","","","",""
66000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jindřišská u č. 3/832","1","11",0,"po-ne22.00-24.00","příležitostně1.3.-30.11.","",0,"Jindřišská","3/832","","","",""
66100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jindřišská u č. 18/938","1","3",0,"po-ne22.00-24.00","příležitostně1.3.-30.11.","",0,"Jindřišská","18/938","","","",""
66200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jindřišská u č. 20/939","1","9",0,"po-ne22.00-24.00","příležitostně1.3.-30.11.","",0,"Jindřišská","20/939","","","",""
66300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jindřišská před Jindřišskou věží","1","35",0,"po-ne22.00-24.00","příležitostně1.3.-30.11.","",0,"Jindřišská","","","","",""
66400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jungmannovo nám. u č. 3/763","1","36",0,"po-ne22.00-23.00","celoročně","",0,"Jungmannovo náměstí","3/763","","","",""
66500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jungmannovo nám. u č. 9 -28. října u č. 18/771, roh","1","113",0,"po-ne22.00-24.00","celoročně","grilovací zařízení",0,"28. října;Jungmannovo náměstí","9,28","","","","Občerstvení"
66600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jungmannovo nám. u č. 15/756 a 16/755","1","60",0,"po-ne22. 00-23.00","příležitostně15.4.-15.10.","",0,"","15/756,16/755","","","",""
66700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jungmannovo nám. u č. 19a/750","1","20",0,"po-ne22.00 -23.00","příležitostně1.3. – 30.11.","",0,"Jungmannovo náměstí","19,/750","","","",""
66800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Jungmannovo nám.             u č. 21/758","1","52",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"","21/758","","","",""
66900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Kampa – náplavka Malostranského nábř.,parc. č. 1084, k.ú. Malá Strana (pozemek Povodí Vltavy)","1","400",0,"po-ne22.00-24.00","příležitostně1.4.-31.10.","",0,"","","1084","Malá Strana","727091",""
67000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova u č. 1/190","1","18",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Karlova","1/190","","","",""
67100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova proti č. 2/189, 4/188, 6/187 a  8/186","1","98",0,"po-ne22.00-24.00","příležitostně1.2.-30.11.","",0,"Karlova","2/189,4/188,6/187","","","",""
67200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova u č. 3/175","1","10",0,"po-ne22.00-23.00","příležitostně1.4.-31.10.","",0,"Karlova","3/175","","","",""
67300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova u č. 10/185 a 12/184","1","54",0,"po-ne22.00-24.00","celoročně","",0,"Karlova","10/185","","","",""
67400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova u č. 18/181, roh ul. Liliová","1","16",0,"po-ne22.00-23.00","příležitostně1.4.-31.10.","",0,"Karlova;Liliová","18/181","","","",""
67500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova u č. 20/180","1","38",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Karlova","20/180","","","",""
67600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova u č. 20/180","1","59",0,"po-ne22.00-23.00","celoročně","",0,"Karlova","20/180","","","",""
67700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karlova u č. 20/180","1","39",0,"po-ne22.00-23.00","příležitostně31.3.-31.10.","",0,"Karlova","20/180","","","",""
67800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karmelitská u č. 24/299","1","9",0,"po-ne22.00-23.00","příležitostně1.4.-31.10.","",0,"Karmelitská","24/299","","","",""
67900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karmelitská u č.25/373","1","29",0,"po-ne22.00-23.00","celoročně","",0,"Karmelitská","25/373","","","",""
68000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Karmelitská u č. 27/372","1","41",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Karmelitská","27/372","","","",""
68100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Kožná u č. 11/481","1","13",0,"po-ne22.00-23.00","příležitostně15.4.-15.10.","",0,"Kožná","11/481","","","",""
68200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Kožná u č. 13/486","1","8",0,"po-ne22.00-23.00","celoročně","",0,"Kožná","13/486","","","",""
68300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Křižovnické nám. u č. 3/191","1","20",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"","3/191","","","",""
68400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Loretánská u č. 1/173","1","10",0,"po-ne22.00-24.00","celoročně","",0,"Loretánská","1/173","","","",""
68500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Loretánská u č. 3/174","1","18",0,"po-ne22.00-24.00","celoročně","",0,"Loretánská","3/174","","","",""
68600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Loretánská u č. 5/175","1","16",0,"po-ne22.00-24.00","celoročně","",0,"Loretánská","5/175","","","",""
68700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Loretánská u č. 5/175","1","45",0,"po-ne22.00-24.00","celoročně","",0,"Loretánská","5/175","","","",""
68800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Loretánská u č. 7/176","1","7",0,"po-ne22.00-24.00","příležitostně1.3.-15.10.","",0,"Loretánská","7/176","","","",""
68900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malá Štupartská u č. 5/636","1","27",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Malá Štupartská","5/636","","","",""
69000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malé nám. u č. 4/138","1","20",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Malé náměstí","4/138","","","",""
69100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malé nám. u č. 11/459","1","39",0,"po-ne22.00-23.00","příležitostně1.4.-31.12.","",0,"Malé náměstí","11/459","","","",""
69200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malé nám., západně od kašny směrem ke Karlově ulici","1","81",0,"po-ne22.00-23.00","celoročně","",0,"Malé náměstí","","","","",""
69300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malé nám., jižně od kašny směrem k ulici Michalská","1","188",0,"po-ne22.00-23.00","celoročně","",0,"Michalská","","","","",""
69400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malé nám., severně od kašny směrem k ulici U radnice","1","107",0,"po-ne22.00-23.00","celoročně","",0,"U radnice","","","","",""
69500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malé nám. u č. 11/459 a 12/458","1","101",0,"po-ne22.00-23.00","příležitostně1.3.-31.12.","",0,"","11/459","","","",""
69600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malé nám. u č. 13/457","1","15",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Malé náměstí","13/457","","","",""
69700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám. u č. 2/271 loubí + vozovka","1","43",0,"po-ne22.00-23.00","celoročně","",0,"","2/271","","","",""
69800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám. u č. 5/266","1","20",0,"po-ne22.00-23.00","celoročně","",0,"Malostranské náměstí","5/266","","","",""
69900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám. u č. 6/265","1","9",0,"po-ne22.00-23.00","příležitostně1.4.-30.9.","",0,"","6/265","","","",""
70000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám. u č. 7/264 loubí domu","1","11",0,"po-ne22.00 -23.00","celoročně","",0,"Malostranské náměstí","7/264","","","",""
70100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám.u č. 8/263","1","8",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Malostranské náměstí","8/263","","","",""
70200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám.u č. 9/262","1","10",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Malostranské náměstí","9/262","","","",""
70300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám. u č. 10/261","1","10",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Malostranské náměstí","10/261","","","",""
70400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám.             u č.11/260","1","7",0,"po-ne22.00–23.00","celoročně","",0,"","11/260","","","",""
70500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám. u č. 21/35, loubí Malostranské besedy","1","48",0,"po-ne22.00-24.00","celoročně","",0,"Malostranské náměstí","21/35","","","",""
70600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám.              u č. 24/38","1","16",0,"po-ne22.00-23.00","celoročně","",0,"","24/38","","","",""
70700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám.u č. 27/4","1","30",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Malostranské náměstí","27/4","","","",""
70800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Malostranské nám. u č. 28/5","1","74",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"","28/5","","","",""
70900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Maltézské nám. u č. 4/537","1","6",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Maltézské náměstí","4/537","","","",""
71000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Maltézské nám. č.10/292","1","153",0,"po-ne22.00-24.00","celoročně","",0,"Maltézské náměstí","10/292","","","",""
71100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Maltézské nám.u č. 11/291","1","40",0,"po-ne22.00-23.00","příležitostně 1.4.-30.9.","",0,"Maltézské náměstí","11/291","","","",""
71200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Maltézské nám. u č. 12/481","1","15",0,"po-ne22.00 -23.00","příležitostně1.3. – 30.11.","",0,"Maltézské náměstí","12/481","","","",""
71300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Maltézské nám.u č. 15/473","1","6",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Maltézské náměstí","15/473","","","",""
71400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Masarykovo nábř. u č. 38/2058","1","13",0,"po-ne22.00-23.00","příležitostně1.4.-31.10.","",0,"","38/2058","","","",""
71500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Melantrichova u č. 5/504","1","12",0,"po-ne22.00-23.00","příležitostně1.4.-30.9.","",0,"Melantrichova","5/504","","","",""
71600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Melantrichova u č. 5/504","1","20",0,"po-ne22.00-23.00","celoročně","",0,"Melantrichova","5/504","","","",""
71700,"RESTAURAČNÍZAHRÁDKY","Praha 1","Melantrichova u č. 5/504","1","12",0,"po-ne22.00-23.00","příležitostně1.4.-30.10.","",0,"Melantrichova","5/504","","","",""
71800,"RESTAURAČNÍZAHRÁDKY","Praha 1","Melantrichova u č. 10/471","1","22",0,"po-ne22.00-23.00","celoročně","",0,"Melantrichova","10/471","","","",""
71900,"RESTAURAČNÍZAHRÁDKY","Praha 1","Melantrichova u č. 11/465","1","11",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Melantrichova","11/465","","","",""
72000,"RESTAURAČNÍZAHRÁDKY","Praha 1","Melantrichova u č. 11/465 - vnitroblok","1","45",0,"po-ne22.00-23.00","příležitostně1.3.-30.11.","",0,"Melantrichova","11/465","","","",""
72100,"RESTAURAČNÍZAHRÁDKY","Praha 1","Mikulášská u č. 2/19","1","43",0,"po-ne22.00-23.00","příležitostně28.3.-15.10.","",0,"Mikulášská","2/19","","","",""
72200,"RESTAURAČNÍZAHRÁDKY","Praha 1","Mikulášská u č. 4/20","1","9",0,"po-ne22.00-23.00","celoročně","",0,"Mikulášská","4/20","","","",""
72300,"RESTAURAČNÍZAHRÁDKY","Praha 1","Mostecká u č. 2/58","1","25",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Mostecká","2/58","","","",""
72400,"RESTAURAČNÍZAHRÁDKY","Praha 1","Na Kampě u č. 3/497","1","25",0,"po-ne22.00-23.00","příležitostně1.3.-31.10.","",0,"Na Kampě","3/497","","","",""
72500,"RESTAURAČNÍZAHRÁDKY","Praha 1","Na Kampě u č. 5/453","1","29",0,"po-ne22.00-23.00","celoročně","",0,"Na Kampě","5/453","","","",""
72600,"RESTAURAČNÍZAHRÁDKY","Praha 1","Na Kampě u č. 6/494","1","39",0,"po-ne22.00-23.00","příležitostně1.3. – 30.11.","",0,"Na Kampě","6/494","","","",""
